NIST=0.000000	NIST=0.708884	NIST=0.708884	NIST=0.708884	NIST=0.708884
NIST=0.000000	NIST=0.000101	NIST=0.000101	NIST=0.000101	NIST=0.000101
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=1.171519	NIST=1.171519	NIST=1.171519	NIST=1.171519
NIST=0.000000	NIST=1.134215	NIST=1.134215	NIST=1.134215	NIST=1.134215
NIST=0.000000	NIST=0.960237	NIST=1.045438	NIST=1.092918	NIST=1.097091
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.377510	NIST=0.377510	NIST=0.377510	NIST=0.377510
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.450472	NIST=0.450472	NIST=0.450472	NIST=0.450472
NIST=0.000000	NIST=1.867589	NIST=1.879700	NIST=1.879700	NIST=1.879700
NIST=0.000000	NIST=3.876113	NIST=4.754674	NIST=5.748315	NIST=6.327082
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.863949	NIST=0.930527	NIST=0.930527	NIST=0.930527
NIST=0.000000	NIST=1.015608	NIST=1.041362	NIST=1.041362	NIST=1.041362
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=1.894899	NIST=2.058362	NIST=2.145810	NIST=2.153016
NIST=0.000000	NIST=3.628065	NIST=3.764945	NIST=3.833596	NIST=3.838768
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=1.202424	NIST=1.202424	NIST=1.202424	NIST=1.202424
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=2.291522	NIST=2.291522	NIST=2.291522	NIST=2.291522
NIST=0.000000	NIST=1.234213	NIST=1.334079	NIST=1.334079	NIST=1.334079
NIST=0.000000	NIST=2.149664	NIST=2.162831	NIST=2.162831	NIST=2.162831
NIST=0.000000	NIST=0.249348	NIST=0.249348	NIST=0.249348	NIST=0.249348
NIST=0.000000	NIST=0.579178	NIST=0.579178	NIST=0.579178	NIST=0.579178
NIST=0.000000	NIST=2.473056	NIST=2.686393	NIST=2.800523	NIST=2.809928
NIST=0.000000	NIST=1.114754	NIST=1.230683	NIST=1.230683	NIST=1.230683
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=3.563291	NIST=4.039509	NIST=4.532241	NIST=5.026892
NIST=0.000000	NIST=1.091632	NIST=1.091632	NIST=1.091632	NIST=1.091632
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=1.016024	NIST=1.016024	NIST=1.016024	NIST=1.016024
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=1.811088	NIST=1.811088	NIST=1.811088	NIST=1.811088
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.618802	NIST=0.618802	NIST=0.618802	NIST=0.618802
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=3.205902	NIST=3.212454	NIST=3.212454	NIST=3.212454
NIST=0.000000	NIST=1.701952	NIST=1.982234	NIST=2.214029	NIST=2.362044
NIST=0.000000	NIST=0.506781	NIST=0.506781	NIST=0.506781	NIST=0.506781
NIST=0.000000	NIST=0.463113	NIST=0.463113	NIST=0.463113	NIST=0.463113
NIST=0.000000	NIST=2.811261	NIST=3.500361	NIST=4.341073	NIST=4.341073
NIST=0.000000	NIST=0.560951	NIST=0.560951	NIST=0.560951	NIST=0.560951
NIST=0.000000	NIST=5.924341	NIST=6.123136	NIST=6.359653	NIST=6.359653
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.049870	NIST=0.055058	NIST=0.055058	NIST=0.055058
NIST=0.000000	NIST=0.337854	NIST=0.337854	NIST=0.337854	NIST=0.337854
NIST=0.000000	NIST=0.000021	NIST=0.000021	NIST=0.000021	NIST=0.000021
NIST=0.000000	NIST=2.319594	NIST=2.386818	NIST=2.386818	NIST=2.386818
NIST=0.000000	NIST=1.149294	NIST=1.149294	NIST=1.149294	NIST=1.149294
NIST=0.000000	NIST=0.414195	NIST=0.414195	NIST=0.414195	NIST=0.414195
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=1.706934	NIST=1.714777	NIST=1.724190	NIST=1.724190
NIST=0.000000	NIST=0.228773	NIST=0.232368	NIST=0.232368	NIST=0.232368
NIST=0.000000	NIST=1.546956	NIST=1.555288	NIST=1.555288	NIST=1.555288
NIST=0.000000	NIST=5.653080	NIST=6.126149	NIST=6.126149	NIST=6.126149
NIST=0.000000	NIST=0.410815	NIST=0.410815	NIST=0.410815	NIST=0.410815
NIST=0.000000	NIST=2.072235	NIST=2.072235	NIST=2.072235	NIST=2.072235
NIST=0.000000	NIST=2.312457	NIST=2.390689	NIST=2.390689	NIST=2.390689
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=1.079936	NIST=1.165536	NIST=1.165536	NIST=1.165536
NIST=0.000000	NIST=5.392165	NIST=6.642429	NIST=7.650499	NIST=7.831690
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=1.439915	NIST=1.559755	NIST=1.559755	NIST=1.559755
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=1.149125	NIST=1.165976	NIST=1.165976	NIST=1.165976
NIST=0.000000	NIST=0.867190	NIST=0.879301	NIST=0.879301	NIST=0.879301
NIST=0.000000	NIST=2.692259	NIST=3.392390	NIST=4.142449	NIST=4.988602
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.146628	NIST=0.147728	NIST=0.147728	NIST=0.147728
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=6.482316	NIST=6.641575	NIST=6.807065	NIST=6.807065
NIST=0.000000	NIST=1.135741	NIST=1.135741	NIST=1.135741	NIST=1.135741
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=2.746138	NIST=2.751956	NIST=2.751956	NIST=2.751956
NIST=0.000000	NIST=1.727898	NIST=1.877698	NIST=1.877698	NIST=1.877698
NIST=0.000000	NIST=0.721223	NIST=0.721223	NIST=0.721223	NIST=0.721223
NIST=0.000000	NIST=1.264358	NIST=1.266247	NIST=1.266247	NIST=1.266247
NIST=0.000000	NIST=0.001227	NIST=0.001227	NIST=0.001227	NIST=0.001227
NIST=0.000000	NIST=1.802590	NIST=2.113851	NIST=2.122231	NIST=2.122231
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=2.508757	NIST=2.508757	NIST=2.508757	NIST=2.508757
NIST=0.000000	NIST=2.473056	NIST=2.686393	NIST=2.800523	NIST=2.809928
NIST=0.000000	NIST=1.378274	NIST=1.378274	NIST=1.378274	NIST=1.378274
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.607339	NIST=0.609357	NIST=0.609357	NIST=0.609357
NIST=0.000000	NIST=1.923488	NIST=2.083491	NIST=2.165012	NIST=2.171282
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.537033	NIST=0.537033	NIST=0.537033	NIST=0.537033
NIST=0.000000	NIST=0.419875	NIST=0.419875	NIST=0.419875	NIST=0.419875
NIST=0.000000	NIST=0.949224	NIST=0.963143	NIST=0.963143	NIST=0.963143
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=3.373514	NIST=4.234888	NIST=5.355837	NIST=5.355837
NIST=0.000000	NIST=1.325482	NIST=1.359094	NIST=1.359094	NIST=1.359094
NIST=0.000000	NIST=0.669266	NIST=0.669266	NIST=0.669266	NIST=0.669266
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.949224	NIST=0.963143	NIST=0.963143	NIST=0.963143
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=3.067056	NIST=3.169840	NIST=3.285621	NIST=3.285621
NIST=0.000000	NIST=1.368216	NIST=1.368216	NIST=1.368216	NIST=1.368216
NIST=0.000000	NIST=0.091622	NIST=0.091622	NIST=0.091622	NIST=0.091622
NIST=0.000000	NIST=0.579178	NIST=0.579178	NIST=0.579178	NIST=0.579178
NIST=0.000000	NIST=0.841426	NIST=0.841426	NIST=0.841426	NIST=0.841426
NIST=0.000000	NIST=0.000009	NIST=0.000009	NIST=0.000009	NIST=0.000009
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=1.501937	NIST=1.632146	NIST=1.632146	NIST=1.632146
NIST=0.000000	NIST=1.637234	NIST=1.637234	NIST=1.637234	NIST=1.637234
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.963545	NIST=0.977170	NIST=0.977170	NIST=0.977170
NIST=0.000000	NIST=0.761212	NIST=0.761212	NIST=0.761212	NIST=0.761212
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.337854	NIST=0.337854	NIST=0.337854	NIST=0.337854
NIST=0.000000	NIST=1.069628	NIST=1.072826	NIST=1.072826	NIST=1.072826
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=4.749700	NIST=6.428926	NIST=8.331513	NIST=9.683149
NIST=0.000000	NIST=3.935991	NIST=4.474419	NIST=4.474419	NIST=4.474419
NIST=0.000000	NIST=1.134215	NIST=1.134215	NIST=1.134215	NIST=1.134215
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=3.010657	NIST=3.470647	NIST=3.470647	NIST=3.470647
NIST=0.000000	NIST=3.006885	NIST=3.141903	NIST=3.210695	NIST=3.215986
NIST=0.000000	NIST=0.630119	NIST=0.630119	NIST=0.630119	NIST=0.630119
NIST=0.000000	NIST=0.000003	NIST=0.000003	NIST=0.000003	NIST=0.000003
NIST=0.000000	NIST=1.546396	NIST=1.586730	NIST=1.586730	NIST=1.586730
NIST=0.000000	NIST=2.404427	NIST=2.409107	NIST=2.409107	NIST=2.409107
NIST=0.000000	NIST=0.012499	NIST=0.012499	NIST=0.012499	NIST=0.012499
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.842425	NIST=0.842425	NIST=0.842425	NIST=0.842425
NIST=0.000000	NIST=2.040986	NIST=2.213457	NIST=2.303162	NIST=2.310259
NIST=0.000000	NIST=0.785408	NIST=0.845328	NIST=0.845328	NIST=0.845328
NIST=0.000000	NIST=2.701508	NIST=2.701508	NIST=2.701508	NIST=2.701508
NIST=0.000000	NIST=1.090888	NIST=1.119342	NIST=1.119342	NIST=1.119342
NIST=0.000000	NIST=3.724005	NIST=4.012483	NIST=4.012483	NIST=4.012483
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.010778	NIST=0.010877	NIST=0.010877	NIST=0.010877
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.188939	NIST=0.188939	NIST=0.188939	NIST=0.188939
NIST=0.000000	NIST=5.114701	NIST=5.246218	NIST=5.246218	NIST=5.246218
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=2.475848	NIST=2.475848	NIST=2.475848	NIST=2.475848
NIST=0.000000	NIST=0.368568	NIST=0.368568	NIST=0.368568	NIST=0.368568
NIST=0.000000	NIST=0.405425	NIST=0.405425	NIST=0.405425	NIST=0.405425
NIST=0.000000	NIST=2.579871	NIST=3.453027	NIST=3.453027	NIST=3.453027
NIST=0.000000	NIST=0.631070	NIST=0.631070	NIST=0.631070	NIST=0.631070
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.003376	NIST=0.003376	NIST=0.003376	NIST=0.003376
NIST=0.000000	NIST=2.261569	NIST=2.266191	NIST=2.266191	NIST=2.266191
NIST=0.000000	NIST=1.066810	NIST=1.066810	NIST=1.066810	NIST=1.066810
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.506781	NIST=0.506781	NIST=0.506781	NIST=0.506781
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.579178	NIST=0.579178	NIST=0.579178	NIST=0.579178
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.579178	NIST=0.579178	NIST=0.579178	NIST=0.579178
NIST=0.000000	NIST=3.086458	NIST=3.223338	NIST=3.291989	NIST=3.297162
NIST=0.000000	NIST=6.482316	NIST=6.641575	NIST=6.807065	NIST=6.807065
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=1.475823	NIST=1.475823	NIST=1.475823	NIST=1.475823
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=1.480788	NIST=1.492757	NIST=1.492757	NIST=1.492757
NIST=0.000000	NIST=5.797294	NIST=5.797294	NIST=5.797294	NIST=5.797294
NIST=0.000000	NIST=0.963545	NIST=0.977170	NIST=0.977170	NIST=0.977170
NIST=0.000000	NIST=2.403573	NIST=2.658854	NIST=2.824396	NIST=3.001165
NIST=0.000000	NIST=2.351559	NIST=2.351559	NIST=2.351559	NIST=2.351559
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=2.309708	NIST=2.645567	NIST=2.858573	NIST=2.863616
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=1.425639	NIST=1.425639	NIST=1.425639	NIST=1.425639
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.442590	NIST=0.458657	NIST=0.458657	NIST=0.458657
NIST=0.000000	NIST=0.187011	NIST=0.187011	NIST=0.187011	NIST=0.187011
NIST=0.000000	NIST=2.035392	NIST=2.253275	NIST=2.259560	NIST=2.259560
NIST=0.000000	NIST=0.337034	NIST=0.337034	NIST=0.337034	NIST=0.337034
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=1.352467	NIST=1.352467	NIST=1.352467	NIST=1.352467
NIST=0.000000	NIST=3.276988	NIST=4.017519	NIST=4.764283	NIST=5.413885
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=2.148133	NIST=2.346676	NIST=2.464694	NIST=2.476365
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=5.008654	NIST=5.049741	NIST=5.049741	NIST=5.049741
NIST=0.000000	NIST=1.755639	NIST=1.755639	NIST=1.755639	NIST=1.755639
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.405425	NIST=0.405425	NIST=0.405425	NIST=0.405425
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.203977	NIST=0.203977	NIST=0.203977	NIST=0.203977
NIST=0.000000	NIST=2.142484	NIST=2.167693	NIST=2.167693	NIST=2.167693
NIST=0.000000	NIST=0.810153	NIST=0.810153	NIST=0.810153	NIST=0.810153
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000	NIST=0.000000
NIST=0.000000	NIST=0.088611	NIST=0.088611	NIST=0.088611	NIST=0.088611
NIST=0.000000	NIST=1.835537	NIST=1.988224	NIST=2.066018	NIST=2.072001
